"","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","BENEFIT_FLAG","BUYER_FLAG"
"34378",0,0,1,1,224,20,220,224,212,222,202.6,202.6,237.9,254.9,255.6,0,0,"0"
"34379",0,0,0,4,44,21,169,185,168,166,184.8,166.6,170,152.7,150.9,0,0,"0"
"34380",0,0,0,3,68,31,222,192,169,173,143.1,181.1,144.2,184.8,161.7,0,0,"0"
"34381",0,0,1,5,52,28,251,251,258,261,257.5,310.2,306,268.5,295.9,1,0,"0"
"34382",0,0,1,3,76,21,227,215,219,214,244.4,244.2,274.9,243.8,228.3,0,0,"1"
"34383",0,0,0,3,60,20,154,158,175,168,132.1,97.9,142.9,184.4,172.4,0,0,"0"
"34384",0,0,1,5,52,17,247,211,272,285,241.9,200.6,223.2,222.7,248.1,0,0,"0"
"34385",0,0,1,5,40,23,166,171,178,187,242.2,218.3,212,183.5,174.1,0,1,"0"
"34386",0,0,0,3,48,12,152,139,149,138,73.8,83.7,170.4,135.3,124,0,0,"0"
"34387",0,0,0,2,72,27,144,137,145,141,128.3,135.2,126.4,151.9,100.1,0,0,"0"
"34388",0,0,0,0,0,15,140,165,144,142,158.3,181,147.1,130.2,159,0,0,"0"
"34389",0,0,1,4,52,19,174,202,197,191,218.6,229.8,180.2,193.1,179.8,0,1,"0"
"34390",0,0,0,2,68,24,144,127,126,131,97.5,108.2,119.9,115.6,124.6,0,0,"0"
"34391",0,0,1,3,72,25,226,213,218,218,177.7,207.8,212.9,190.1,234.6,0,1,"0"
"34392",0,0,0,3,60,19,161,161,171,177,127.6,143.5,156.8,145.9,142.5,0,0,"0"
"34393",0,0,0,4,64,24,236,243,256,251,145.4,167.9,190.3,232.7,237.3,0,0,"0"
"34394",0,0,1,8,28,27,205,212,208,216,243.2,251.8,241,273.5,213.3,0,0,"1"
"34395",0,0,0,1,136,15,136,129,133,139,78.5,138.1,140.1,152,173.8,0,0,"0"
"34396",0,0,0,9,20,18,150,126,130,130,123.3,143,132.1,158.4,135.4,0,0,"0"
"34397",0,0,0,5,28,21,129,134,121,124,156.2,93,68.7,72.5,87.6,0,0,"0"
"34398",0,0,0,2,64,13,128,110,128,129,118.3,125.9,167.2,178.4,162.5,0,0,"0"
"34399",0,0,1,2,104,20,207,212,214,226,261.7,272.5,291.1,300.7,313.4,0,0,"0"
"34400",0,0,0,5,28,15,138,145,134,124,130.5,119,143.8,122.2,106.9,0,0,"0"
"34401",0,0,0,5,28,10,138,137,146,143,189.7,165.7,175.5,188.5,143.2,0,0,"0"
"34402",0,0,0,4,32,18,141,123,120,124,105.8,74.7,85.3,91.6,76.2,0,0,"0"
"34403",0,0,0,5,0,15,92,125,85,70,196.4,144.9,154.6,138,142.6,0,0,"0"
"34404",0,0,1,5,52,26,254,264,258,253,247,271.8,280.5,315.8,293.5,1,1,"0"
"34405",0,0,0,4,40,15,152,146,142,138,121.6,94.3,127.3,162.7,156.7,0,0,"0"
"34406",0,0,0,7,28,21,179,173,178,180,203.4,193.1,216.8,176.2,186,0,0,"0"
"34407",0,0,0,3,48,20,102,82,90,137,64.4,123.2,149.2,163,149.2,0,0,"0"
"34408",0,0,0,6,24,22,140,127,127,130,127.9,154.8,124.1,120.5,136.1,0,0,"0"
"34409",0,0,0,3,48,11,139,143,157,142,89.9,95.5,132.9,134.3,146,0,0,"0"
"34410",0,0,0,5,44,25,255,221,226,173,214.6,200.7,225.4,175.2,165.6,0,0,"1"
"34411",0,0,0,4,36,17,138,144,142,143,131,174.8,217.2,188.3,163.9,0,0,"0"
"34412",0,0,0,2,72,22,144,139,139,161,208.4,148.8,122.6,116.7,164.1,0,0,"0"
"34413",0,0,0,1,120,12,131,115,112,117,71.5,59.7,47.8,45.3,18.9,0,0,"0"
"34414",0,0,0,5,40,19,170,179,174,184,111.3,96.3,123.8,169.4,177.9,0,0,"0"
"34415",0,0,0,6,20,19,119,108,117,121,129.8,94.5,108.9,95.6,104.7,0,0,"1"
"34416",0,0,1,1,188,21,187,168,207,196,185.4,190.4,208.4,238.9,250.4,0,0,"0"
"34417",0,0,0,9,20,16,156,139,151,148,126.3,148.8,110.6,189.8,197.5,0,0,"0"
"34418",0,0,0,3,48,20,134,133,134,135,127.5,114.3,129,119.3,130.5,0,0,"0"
"34419",0,0,0,3,48,23,141,145,152,146,124.3,128.7,131.5,142.6,158.2,0,0,"0"
"34420",0,0,1,6,60,26,340,320,312,315,260.3,258.9,277.3,303.6,304.8,0,1,"0"
"34421",0,0,0,3,60,20,171,174,171,171,145,106.9,135.1,106.1,168.9,0,0,"0"
"34422",0,0,0,5,28,21,145,145,135,98,72.4,100.6,109.3,111.8,94,0,0,"0"
"34423",0,0,0,8,24,16,174,163,167,163,167.4,167.3,143.2,156,153.6,0,0,"0"
"34424",0,0,1,3,72,20,213,206,211,211,218,195.3,224.6,231.3,204,0,0,"0"
"34425",0,0,1,1,216,17,223,215,216,206,219.1,234.8,233.2,232.3,200.6,0,0,"0"
"34426",0,0,0,7,28,17,180,177,180,169,200.4,201.8,183.3,174.9,163.1,0,0,"1"
"34427",0,0,0,7,20,26,167,135,152,139,179.3,174.9,172.6,121.2,158.5,0,0,"0"
"34428",0,0,0,2,80,26,152,153,143,136,151,166.4,128.8,151.5,171.1,0,0,"0"
"34429",0,0,0,3,72,15,210,205,195,206,143,134,180.4,215,243.3,0,0,"0"
"34430",0,0,0,4,32,16,127,136,142,137,142.9,120.7,107.1,125.4,132.8,0,0,"0"
"34431",0,0,0,5,40,27,186,183,172,168,180.2,142.2,155.9,199,189.1,0,0,"0"
"34432",0,0,0,2,68,25,140,123,126,132,154.4,187.2,168.4,132.5,106.2,0,0,"0"
"34433",0,0,0,9,0,24,133,125,129,139,141,136.8,104,120.5,106.7,0,0,"0"
"34434",0,0,0,3,84,26,240,238,237,212,161.2,176.6,186.1,178.4,205.5,1,0,"0"
"34435",0,0,0,5,28,18,126,139,145,143,121.8,123.5,129.5,194.4,167.3,0,0,"0"
"34436",0,0,0,1,136,14,134,133,133,139,168.2,138.1,158.5,159.5,155.4,0,0,"0"
"34437",0,0,0,3,64,20,181,181,188,182,112.3,114.7,117.4,115,165.5,0,0,"0"
"34438",0,0,0,4,36,21,141,132,124,131,133.5,146.4,128.7,89.5,117.2,0,0,"0"
"34439",0,0,1,2,92,16,171,166,182,184,203.1,229.2,205.1,208.8,240.6,0,0,"0"
"34440",0,0,0,2,96,17,170,176,178,188,163.5,132.8,174.3,184.4,213.3,0,0,"0"
"34441",0,0,0,4,32,12,116,135,124,130,156.3,197,172.1,174.4,125.6,0,0,"1"
"34442",0,0,0,7,28,19,181,167,181,176,115.7,137.2,156.8,180.8,167.5,0,0,"0"
"34443",0,0,0,1,172,26,180,167,171,158,139.6,145.2,155.7,160.2,99,0,0,"0"
"34444",0,0,1,6,40,24,241,237,254,262,345.7,301.1,275.6,235.3,295.4,0,1,"0"
"34445",0,0,0,3,48,16,136,153,132,134,89.4,126.1,111.4,135.3,135.6,0,0,"0"
"34446",0,0,0,4,32,21,120,115,127,128,126.6,162.7,109.1,118.7,88.2,0,0,"0"
"34447",0,0,1,3,60,20,164,163,170,178,204.6,243.4,216.5,203,188.1,0,0,"0"
"34448",0,0,0,3,64,23,183,181,174,165,162.9,190.9,189.3,185.6,161.3,0,0,"0"
"34449",0,0,0,3,56,15,169,163,164,161,120.4,155.8,156.7,118.6,82.7,0,0,"0"
"34450",0,0,0,6,24,22,138,124,125,140,163.1,136.7,156.1,66.3,105,0,0,"0"
"34451",0,0,0,1,156,15,136,154,140,134,124.8,110.9,112.3,111.7,121.4,0,0,"0"
"34452",0,1,0,4,84,24,318,322,311,332,387.1,403.1,336.2,329.2,304.1,0,0,"0"
"34453",0,0,1,3,64,22,158,179,192,174,238.5,230.9,180.2,186.4,171.8,0,0,"0"
"34454",0,0,1,1,192,19,199,189,190,194,235.1,240.2,265.2,247.9,255.6,0,0,"0"
"34455",0,0,0,5,28,16,154,141,136,139,105.9,117.7,121.9,110.2,138.1,0,0,"0"
"34456",0,0,0,6,20,17,111,120,134,132,138.3,146,155.9,96.8,139.1,0,0,"0"
"34457",0,1,0,4,76,25,307,314,312,301,321.3,298.8,281.4,317.9,309.2,0,1,"0"
"34458",0,0,0,4,36,23,136,132,132,126,113.1,113.1,94,141.2,74.3,0,0,"0"
"34459",0,0,0,3,44,16,123,142,125,136,117.2,112.5,142,121.7,149.8,0,0,"0"
"34460",0,0,0,2,64,20,126,130,132,129,159.3,44.1,76.1,86.7,122.5,0,0,"0"
"34461",0,0,1,4,64,30,276,300,278,234,223.5,252.7,255,272,291,0,1,"0"
"34462",0,0,0,3,64,21,278,210,192,136,133.6,156.2,158,117.2,123.3,0,0,"0"
"34463",0,0,1,6,40,20,240,225,224,210,198.3,222.6,214.5,189.1,177.6,0,0,"0"
"34464",0,0,0,3,48,20,129,130,136,141,98.9,88.1,74,113.3,135.5,0,0,"0"
"34465",0,0,0,1,128,24,122,127,145,167,110.6,100.9,117,156.7,157.9,0,0,"0"
"34466",0,0,1,2,112,22,218,223,207,203,220.4,205.5,233.6,227.6,244.1,0,0,"1"
"34467",0,0,1,3,92,40,274,274,269,262,253.8,310,330.8,297,249.6,1,1,"1"
"34468",0,0,0,4,32,24,126,131,124,125,112.4,84.7,103.6,107.7,129.7,0,0,"0"
"34469",0,0,0,5,32,18,163,153,148,136,148.1,122.1,78.9,84.4,121.8,0,0,"0"
"34470",0,0,0,6,28,19,162,160,155,159,141.1,97.6,107.7,99.3,109.1,0,0,"0"
"34471",0,0,0,8,24,15,118,212,169,142,155.6,157.7,162.4,147.5,148.3,0,0,"0"
"34472",0,0,0,5,32,11,133,144,147,149,192,213.3,184.7,196.6,202,0,0,"0"
"34473",0,0,0,1,144,20,140,141,143,138,146.1,166.5,169.1,178,145.4,0,0,"0"
"34474",0,0,1,3,72,20,192,206,209,214,231.7,239.2,229.3,234,203.7,0,1,"0"
"34475",0,0,0,2,88,16,172,180,173,173,96.8,156.1,178.5,166.2,160.2,0,0,"0"
"34476",0,0,0,9,0,11,133,129,129,131,106.3,105.4,91.5,102.2,127.2,0,0,"0"
"34477",0,0,1,5,48,26,246,256,245,233,239.5,260.1,244.9,256,280.8,0,0,"0"
"34478",0,0,1,3,68,30,206,204,215,209,206.7,230.2,168.7,225.8,216.9,0,1,"0"
"34479",0,0,0,2,88,26,163,165,169,172,190.7,197.2,165.5,159.5,169.8,0,0,"0"
"34480",0,0,0,3,56,22,165,170,168,162,159,135.3,113.5,111.6,129.8,0,0,"0"
"34481",0,0,1,7,24,20,163,162,180,180,263.5,252.1,230.3,221.8,222,0,0,"0"
"34482",0,0,0,3,52,21,149,145,146,137,185.5,156.3,138.8,141.6,150.7,0,0,"0"
"34483",0,0,0,3,28,16,153,83,128,116,115.9,92.7,105.2,138,113.7,0,0,"0"
"34484",0,0,0,3,44,15,140,127,136,137,107.8,143,150.5,86.7,83.6,0,0,"0"
"34485",0,1,0,6,52,27,313,300,303,296,277.8,304.3,318.3,355.2,325.2,0,1,"1"
"34486",0,0,0,3,52,18,143,143,157,152,157.8,160.7,126,148,253.7,0,0,"1"
"34487",0,0,0,2,84,20,172,170,161,166,198.1,160,168.5,141.9,101.7,0,0,"0"
"34488",0,0,0,4,36,15,144,165,151,166,114.5,118.8,170.4,219.9,229,0,0,"0"
"34489",0,0,0,7,32,21,205,209,211,208,189.7,213.6,183.1,139.5,193.3,0,0,"0"
"34490",0,0,0,3,40,20,124,132,127,115,30.6,19.1,58.9,49.9,92.2,0,0,"1"
"34491",0,0,1,2,76,14,146,137,144,148,233.7,210.1,227,212.8,218.7,0,0,"0"
"34492",0,0,0,5,40,19,179,195,196,180,150.6,155,120,117.1,148.6,0,0,"0"
"34493",0,0,1,7,36,29,223,229,229,236,207.6,214.6,213.9,220.7,229.7,0,1,"1"
"34494",0,0,1,6,44,26,268,248,233,225,260.9,249.5,216.9,217.3,213.9,1,1,"0"
"34495",0,0,1,7,24,32,162,155,151,145,215.9,224.3,247.6,190.4,173.8,0,0,"0"
"34496",0,0,0,3,48,20,145,156,140,151,80,116.6,97.8,87.1,147.6,0,0,"0"
"34497",0,1,0,5,72,23,396,380,351,302,290.3,277.8,321.7,362.7,369.8,0,0,"0"
"34498",0,0,0,10,20,28,179,189,185,175,212.5,141.7,161.7,172.1,200.2,0,0,"0"
"34499",0,0,0,7,20,24,136,118,123,119,116,88.6,57.3,84.3,73.8,0,0,"0"
"34500",0,0,0,4,40,15,129,146,142,147,144,136.5,102.3,130.3,151.3,0,0,"0"
"34501",0,0,0,4,32,27,144,135,125,121,112.3,141.2,116.4,71.2,59.1,0,0,"0"
"34502",0,0,0,4,44,25,168,164,161,152,144.3,162.9,184.4,184.7,168.9,0,0,"0"
"34503",0,0,0,0,0,19,158,166,161,180,130.5,130.4,137.8,172.7,208.1,0,0,"0"
"34504",0,0,1,3,72,14,217,214,203,206,193.2,199.2,228.4,242.1,236.8,0,0,"1"
"34505",0,0,0,7,20,10,136,129,125,121,95.1,132.8,122.4,106.3,114.3,0,0,"0"
"34506",0,0,0,1,136,12,131,131,136,128,159.6,172.2,143.9,130.9,110.3,0,0,"0"
"34507",0,0,0,5,36,25,180,172,173,183,108.1,145,149.9,135.7,155.2,0,0,"0"
"34508",0,0,0,7,20,19,140,141,140,122,157.8,112.5,64.5,96.8,137.3,0,0,"0"
"34509",0,0,0,8,20,17,168,157,165,160,118.9,146.6,156.1,168.1,186.1,0,0,"1"
"34510",0,0,1,4,60,23,234,232,240,225,297.4,311.4,265.9,243.6,180.5,0,1,"0"
"34511",0,0,0,1,184,22,187,179,187,191,197.2,159.4,127.5,163.2,174.1,0,0,"0"
"34512",0,0,0,5,28,19,126,138,140,141,147.8,124.4,143.5,126.9,183.7,0,0,"0"
"34513",0,0,0,3,64,15,189,186,176,167,202,209.6,196.9,185,183.3,0,0,"0"
"34514",0,0,0,5,40,17,186,186,188,177,123,144.2,155,152.2,188.8,0,0,"0"
"34515",0,1,0,5,48,22,239,250,259,254,307.9,314.8,334.8,334.7,314.3,0,1,"1"
"34516",0,0,0,3,48,25,133,122,131,144,122.9,137.8,124.5,128.8,137,0,0,"0"
"34517",0,0,0,2,92,22,173,176,171,179,232.6,200.6,185.4,159.2,147.3,0,0,"0"
"34518",0,0,0,3,40,15,134,118,119,137,130,88,97.5,115.4,113.7,0,0,"0"
"34519",0,0,1,6,44,23,249,249,245,244,305.7,306.4,270.8,214.5,189,0,0,"0"
"34520",0,0,0,2,96,21,153,174,177,185,144.2,170.8,165.5,178.4,180.6,0,0,"0"
"34521",0,0,0,3,44,22,128,124,126,133,85.4,76.5,66.5,113.8,115.1,0,0,"0"
"34522",0,0,0,1,176,15,162,173,173,175,178.3,192.1,150.3,146.9,173.8,0,0,"0"
"34523",0,0,0,4,32,11,130,121,115,120,78.6,117.2,117.5,113,101.3,0,0,"0"
"34524",0,0,0,4,44,17,139,142,161,159,186.9,181.3,145.6,166,114.5,0,0,"0"
"34525",0,0,0,2,64,11,127,133,139,133,121.9,107.1,127,99.7,91.8,0,0,"0"
"34526",0,1,0,2,168,26,332,329,330,330,349.7,367.1,363.9,355.9,378,0,1,"0"
"34527",0,0,1,0,0,24,212,211,217,216,232.5,241.3,219.2,246.6,251.6,0,0,"0"
"34528",0,0,0,4,36,11,133,140,129,144,161.7,123,102,148.3,163.9,0,0,"0"
"34529",0,0,0,1,168,14,172,163,173,167,121.1,113.1,109.4,119.4,168.5,0,0,"0"
"34530",0,0,0,5,32,15,129,152,151,140,169,152,181.8,218.4,198.2,0,0,"0"
"34531",0,0,0,5,32,25,121,129,141,163,156.1,127.1,150.1,154.9,133.1,0,0,"0"
"34532",0,0,1,7,44,22,303,301,290,293,286.9,310.6,295,310.3,282.4,0,0,"0"
"34533",0,0,0,2,84,30,175,142,149,142,204.2,194.4,173,149.9,134,0,0,"0"
"34534",0,0,0,5,32,26,136,137,141,142,137.1,152.6,146.7,97.8,117.5,0,0,"0"
"34535",0,0,0,2,72,27,125,137,138,136,84.1,111.1,103.7,113.2,157.8,0,0,"0"
"34536",0,0,0,7,28,25,172,176,189,191,121,189.8,229.3,188,206.2,0,0,"0"
"34537",0,0,0,9,0,23,141,140,140,136,112.5,98.7,86,86.6,119.9,0,0,"0"
"34538",0,0,0,2,68,20,142,137,134,131,160.8,150.5,144.1,157.9,168.2,0,0,"0"
"34539",0,0,0,1,96,26,120,119,94,110,66.7,44.5,78.5,76.3,84.5,0,0,"0"
"34540",0,0,0,5,36,19,168,156,167,153,203.9,187.9,209.8,172.8,152.6,0,0,"0"
"34541",0,0,1,4,48,25,171,146,165,182,175.2,197.5,227.7,235.8,173.2,0,0,"0"
"34542",0,0,0,4,44,25,168,162,162,170,199.6,181.8,208.6,192.5,195,0,0,"0"
"34543",0,0,0,3,56,18,169,170,166,180,132.9,144.7,172.5,183.8,169.9,0,0,"0"
"34544",0,0,1,4,44,22,176,177,181,181,220,195.8,212,216,196.7,0,0,"0"
"34545",0,0,0,7,24,20,129,144,152,150,126.8,97.6,101.5,109.7,160.4,0,0,"0"
"34546",0,0,0,5,24,23,141,136,119,124,106.2,116.1,119,74.4,92.5,0,0,"0"
"34547",0,0,0,2,56,16,108,121,123,144,161.5,172.6,143.6,169.4,145.6,0,0,"0"
"34548",0,0,0,3,52,23,142,142,152,145,153.1,192,174.1,122.2,155,0,0,"0"
"34549",0,0,0,2,76,19,145,138,142,138,103.2,86.1,127.9,128,135.2,0,0,"1"
"34550",0,0,1,1,260,22,263,240,264,267,188.2,171.3,239.5,234.9,235.2,0,0,"0"
"34551",0,0,0,5,40,26,186,179,181,180,148.8,156.3,199,214.8,205.7,0,0,"1"
"34552",0,0,1,5,44,15,233,226,207,193,221,207.7,212.1,204,195.1,1,0,"1"
"34553",0,0,0,1,216,28,232,231,216,210,153.8,192.5,203.6,186.6,186.1,1,0,"0"
"34554",0,0,1,2,88,13,176,178,173,181,211.2,225.1,247.8,214.4,216.2,0,0,"0"
"34555",0,0,1,2,100,18,204,194,197,199,194,240.8,228.6,233.9,239.7,0,1,"0"
"34556",0,0,0,2,88,19,177,178,182,194,172.2,170.8,205.9,172.5,175.6,0,0,"0"
"34557",0,0,0,1,148,28,138,146,148,150,174.8,171.7,144.6,186.2,187.8,0,0,"0"
"34558",0,0,0,6,20,18,143,114,111,121,125.9,176.2,98.9,89.7,73.3,0,0,"0"
"34559",0,0,0,3,48,16,140,150,142,156,179.8,166.4,183.9,184.4,154.7,0,0,"0"
"34560",0,0,0,2,68,13,135,130,127,123,58.2,125.9,150.8,173.2,148.4,0,0,"0"
"34561",0,1,0,3,136,33,401,360,389,357,359.8,366,400.9,407.8,370.1,0,0,"0"
"34562",0,0,0,10,0,24,141,152,157,118,140.1,140.7,118.2,130.2,129.1,0,0,"0"
"34563",0,0,0,5,36,17,168,174,174,180,191.4,155.7,191.7,164.4,183.9,0,0,"0"
"34564",0,0,0,4,28,17,108,96,112,125,76.3,103.3,113.3,106.8,89.6,0,0,"0"
"34565",0,0,0,5,20,12,89,142,136,108,119.5,127.4,126.7,110,159.2,0,0,"0"
"34566",0,0,0,4,36,27,120,133,124,110,129.8,105.8,107.5,122.5,80.6,0,0,"0"
"34567",0,0,0,4,40,19,98,118,121,148,88.5,91.6,99.7,139.6,124,0,0,"0"
"34568",0,0,1,0,0,19,175,173,180,183,254.2,254.8,262.9,274.1,239.6,0,0,"0"
"34569",0,0,0,7,24,16,174,169,167,168,180.1,190.2,180.9,165.2,164.9,0,0,"1"
"34570",0,0,1,0,0,27,210,219,215,227,198.6,190.3,211.8,232.7,234.3,0,0,"0"
"34571",0,0,1,1,268,23,266,261,248,279,257,235.2,275.7,288.2,264.6,1,0,"0"
"34572",0,0,0,8,24,20,182,180,187,173,157.6,130.8,133.3,161,169.8,0,0,"0"
"34573",0,0,1,6,32,22,189,175,170,172,219.6,231.2,212.1,203.6,213.7,0,0,"0"
"34574",0,0,1,6,40,12,220,214,219,226,274.6,236.9,206.7,214.7,235.6,0,0,"0"
"34575",0,1,0,4,92,38,376,349,332,338,314.2,345,352.8,373.8,374.3,0,0,"0"
"34576",0,0,1,6,48,32,293,280,281,281,242.1,238.4,256.3,237.1,271.3,0,1,"1"
"34577",0,0,0,7,20,21,138,136,129,129,131.3,144.6,113.8,105.7,135.2,0,0,"0"
"34578",0,0,0,5,36,15,166,165,174,164,174.8,182.8,208.1,211.6,159.5,0,0,"1"
"34579",0,0,1,2,104,18,201,170,170,185,230.5,224.9,199.6,222.9,223.5,0,0,"0"
"34580",0,0,0,5,28,13,145,148,130,116,115,111.9,84.8,103.7,85.3,0,0,"0"
"34581",0,0,0,8,20,15,153,164,146,132,146.9,156.3,174.8,158.5,174.5,0,0,"0"
"34582",0,0,0,2,68,19,127,128,130,131,102.9,110.1,121.8,106.4,111.2,0,0,"0"
"34583",0,0,0,7,24,21,134,141,139,133,155,138.9,180.6,193.1,183.7,0,0,"0"
"34584",0,0,0,4,40,22,151,142,143,138,140.8,138.4,183.2,153.1,109.2,0,0,"0"
"34585",0,0,0,5,36,20,173,177,174,165,172,187.7,199.3,158.8,130.9,0,0,"0"
"34586",0,0,1,3,60,17,168,179,176,187,217.8,183.8,211.4,292.1,245.9,0,0,"0"
"34587",0,0,0,5,36,18,168,176,172,158,150.5,114.3,168.7,165.6,128.1,0,0,"0"
"34588",0,0,1,6,32,18,184,166,176,180,198,203.4,199.8,192.3,231.5,0,1,"0"
"34589",0,0,1,3,76,19,220,214,226,219,216.5,209.8,240.3,205.7,220.5,0,1,"1"
"34590",0,0,1,4,52,18,198,205,206,200,229,234.2,215.5,226.2,222.4,0,0,"0"
"34591",0,0,0,3,44,15,132,146,144,136,139.8,187.3,186.9,189.2,176.4,0,0,"0"
"34592",0,0,1,4,48,20,179,169,172,183,214.5,187.3,207.9,237.1,246.7,0,0,"0"
"34593",0,0,1,2,96,20,181,188,193,190,275.9,290.9,255.4,247.9,224.8,0,1,"0"
"34594",0,0,0,4,36,14,137,135,141,139,171.2,159,154.9,164.7,173.3,0,0,"0"
"34595",0,0,1,5,48,23,222,230,226,228,295.5,286.8,273.3,244,288,0,1,"0"
"34596",0,0,1,5,48,22,228,216,220,205,230.4,226.3,219.5,245,175.7,1,1,"1"
"34597",0,0,0,3,60,23,213,171,185,178,209.9,201.9,201.5,196.1,168.1,0,0,"1"
"34598",0,0,0,2,104,17,191,205,204,192,173,202.6,209.5,173.5,183.7,0,0,"0"
"34599",0,0,1,5,40,27,190,184,191,208,265,261.9,226.7,210.7,181.1,0,0,"0"
"34600",0,0,0,1,180,16,251,178,164,179,146.2,162.4,141.7,213.8,164.7,0,0,"0"
"34601",0,0,0,3,48,19,133,125,145,127,133.4,148.5,128.9,115,89.1,0,0,"0"
"34602",0,0,1,2,76,22,147,148,142,145,215.9,208.5,189.5,207,216.4,0,1,"1"
"34603",0,0,1,1,180,30,187,167,180,207,211.7,215.1,223.5,197.8,227.7,0,1,"0"
"34604",0,0,0,2,92,22,190,181,173,170,185,171.1,153.1,146.3,171,0,0,"0"
"34605",0,0,0,1,148,20,127,147,159,147,143.7,164.3,187.1,197.4,172.1,0,0,"0"
"34606",0,0,1,5,32,24,157,151,158,166,255.3,218.5,212.4,152.6,182.6,0,0,"0"
"34607",0,0,0,7,20,18,147,136,137,119,91.3,111.1,115.9,88.1,62.8,0,0,"0"
"34608",0,0,0,2,116,20,217,229,232,224,168.8,177,207.7,179.8,209.2,0,0,"1"
"34609",0,0,0,3,60,13,180,179,154,145,175.6,177,146.2,168.7,118.5,0,0,"0"
"34610",0,0,1,6,32,25,179,169,180,182,220.3,180.6,204.7,225,226.8,0,0,"0"
"34611",0,0,0,3,64,18,181,190,185,183,187.3,185.3,237,184.9,193.4,0,0,"0"
"34612",1,0,0,4,120,21,427,478,470,471,441.4,455.7,485,458.9,469.7,0,1,"0"
"34613",0,0,0,11,0,17,140,131,133,124,189.9,169.5,196.9,187,190.8,0,0,"0"
"34614",0,0,0,11,20,19,214,208,214,200,156.4,178.2,183.1,181.3,178.7,1,0,"0"
"34615",0,0,0,4,32,15,127,119,135,121,151.2,195.7,179.4,198.9,169.7,0,0,"0"
"34616",0,0,0,8,24,23,185,189,186,176,168.2,158.4,171.1,198.8,213.2,0,0,"0"
"34617",0,0,0,4,36,26,139,132,122,130,116,108.3,97.7,118.5,116.9,0,0,"0"
"34618",0,0,1,1,216,25,212,213,208,213,181.2,222.5,251.2,203.3,193.6,0,0,"0"
"34619",0,0,0,2,68,23,130,157,168,182,177.8,181.9,175.9,180.2,170.8,0,0,"0"
"34620",0,0,0,4,40,17,139,148,143,138,128.8,106,94.8,113,153.7,0,0,"0"
"34621",0,0,0,6,36,22,216,203,221,209,156.5,179.8,182.3,181.2,229.6,0,0,"0"
"34622",0,0,0,1,132,18,130,132,143,149,155.2,163.8,155.6,142.8,164.9,0,0,"0"
"34623",0,0,0,6,32,30,181,189,184,184,154.5,199.1,192.9,200.5,223.7,0,0,"0"
"34624",0,0,0,5,28,34,127,130,130,129,111.6,119.8,97.4,82.4,89.7,0,0,"0"
"34625",0,0,0,4,36,14,135,129,136,135,202.4,225.3,181.3,162,121,0,0,"0"
"34626",0,0,0,6,24,21,126,129,130,126,124.4,124.1,117,97.4,105.7,0,0,"0"
"34627",0,0,0,3,44,17,133,134,127,132,172.6,202.1,191,171.6,148.7,0,0,"0"
"34628",0,1,0,4,76,23,298,289,294,288,355.1,313.5,350.7,360.1,347.1,0,0,"0"
"34629",0,0,0,3,72,17,213,189,188,169,163.9,165.9,183.2,174.5,197.8,0,0,"0"
"34630",0,0,0,4,44,22,149,152,129,137,43.9,64.4,74.7,115.9,70.3,0,0,"0"
"34631",0,0,0,6,32,19,183,181,172,169,168,176.5,163.9,180.6,167.5,0,0,"0"
"34632",0,0,1,0,0,25,331,336,334,313,262.8,275.3,310.7,325.1,293.3,0,0,"0"
"34633",0,0,0,3,60,21,170,179,187,169,197,210.5,198.1,170.7,169.3,0,0,"0"
"34634",0,0,1,7,32,15,251,229,192,211,206.7,231,212.3,175.9,193.9,0,0,"1"
"34635",0,0,0,2,92,27,197,210,192,179,152.7,135.2,177.7,186.8,196.5,0,0,"0"
"34636",0,0,0,4,36,25,154,139,142,136,195.6,134.6,141,162.8,133.9,0,0,"0"
"34637",0,0,0,3,44,18,137,113,129,135,124.5,132,112.9,92.9,132.6,0,0,"0"
"34638",0,0,0,5,36,14,162,152,157,165,155.4,139.5,141.8,125.8,140.3,0,0,"0"
"34639",0,0,0,3,56,27,160,166,156,179,155,201.4,187,163.1,169.6,0,0,"0"
"34640",0,0,0,5,32,15,147,155,152,151,119.8,121.9,127.3,176.9,142.3,0,0,"0"
"34641",0,0,0,2,68,20,142,123,131,139,115.2,144.5,121.9,142.4,156.8,0,0,"0"
"34642",0,0,0,4,40,16,142,149,147,136,97.6,110.8,78.5,96.5,130.8,0,0,"0"
"34643",0,0,0,5,44,29,212,201,218,208,193.1,186.3,151.2,188.5,235.3,0,0,"0"
"34644",0,0,0,8,28,21,217,208,215,215,201.2,153.6,175.6,194.7,195.9,0,0,"0"
"34645",0,0,0,3,44,26,113,116,111,125,206.4,161,169.3,173.5,138.7,0,0,"0"
"34646",0,0,0,5,32,10,163,131,137,134,152.1,160.2,112.7,149.4,112.3,0,0,"0"
"34647",0,0,1,2,84,21,165,181,179,186,254.6,223.2,243.6,220.6,218.1,0,0,"0"
